bot 1
6
3
0
1
bot 2
0
2
4
4
bot 3
0
2
6
2
bot 4
4
3
0
3
bot 1
3
4
2
1
bot 2
1
3
3
3
bot 3
3
1
2
4
bot 4
3
2
3
2
bot 1
1
2
2
5
bot 2
2
1
4
3
bot 3
3
5
2
0
bot 4
4
2
2
2
bot 1
35
28
23
14
bot 2
21
28
25
26
bot 3
24
18
23
35
bot 4
20
26
29
25
